csquares;Lat;Lon;Year;FD_total;depth;fleet
1301:383:216;38.15;13.65;2020;296.755623;865;demersal fisheries
1301:383:216;38.15;13.65;2021;302.6774796;865;demersal fisheries
1301:383:217;38.15;13.75;2018;375.6477085;799.4000244;demersal fisheries
1301:383:217;38.15;13.75;2019;346.7418329;799.4000244;demersal fisheries
1301:383:217;38.15;13.75;2020;259.1055023;799.4000244;demersal fisheries
1301:383:217;38.15;13.75;2021;264.2760383;799.4000244;demersal fisheries
1301:383:237;38.35;13.75;2018;4.282946332;932;demersal fisheries
1301:383:237;38.35;13.75;2019;4.12510745;932;demersal fisheries
1301:383:237;38.35;13.75;2020;3.044293502;932;demersal fisheries
1301:383:237;38.35;13.75;2021;3.203956254;932;demersal fisheries
1301:383:247;38.45;13.75;2018;4.957357931;864.2000122;demersal fisheries
1301:383:247;38.45;13.75;2019;4.575892084;864.2000122;demersal fisheries
1301:383:247;38.45;13.75;2020;3.419370564;864.2000122;demersal fisheries
1301:383:247;38.45;13.75;2021;3.487605234;864.2000122;demersal fisheries
1301:383:361;38.65;13.15;2018;1.405129597;939.4000244;demersal fisheries
1301:383:361;38.65;13.15;2019;1.297005681;939.4000244;demersal fisheries
1301:383:361;38.65;13.15;2020;0.969197474;939.4000244;demersal fisheries
1301:383:361;38.65;13.15;2021;0.98853813;939.4000244;demersal fisheries
1301:383:371;38.75;13.15;2018;1.894910957;703.289978;demersal fisheries
1301:383:371;38.75;13.15;2019;1.749098646;703.289978;demersal fisheries
1301:383:371;38.75;13.15;2020;1.30702742;703.289978;demersal fisheries
1301:383:371;38.75;13.15;2021;1.333109584;703.289978;demersal fisheries
1301:384:100;38.05;14.05;2018;36.91048367;55.02000046;demersal fisheries
1301:384:100;38.05;14.05;2019;34.07024313;55.02000046;demersal fisheries
1301:384:100;38.05;14.05;2020;25.4592513;55.02000046;demersal fisheries
1301:384:100;38.05;14.05;2021;25.96729908;55.02000046;demersal fisheries
1301:384:101;38.05;14.15;2018;63.68500339;92.55000305;demersal fisheries
1301:384:101;38.05;14.15;2019;58.78447893;92.55000305;demersal fisheries
1301:384:101;38.05;14.15;2020;43.92715414;92.55000305;demersal fisheries
1301:384:101;38.05;14.15;2021;44.80373502;92.55000305;demersal fisheries
1301:384:102;38.05;14.25;2018;79.19513562;86.69999695;demersal fisheries
1301:384:102;38.05;14.25;2019;73.10111539;86.69999695;demersal fisheries
1301:384:102;38.05;14.25;2020;54.62537087;86.69999695;demersal fisheries
1301:384:102;38.05;14.25;2021;55.71543821;86.69999695;demersal fisheries
1301:384:103;38.05;14.35;2018;75.64757743;63.61999893;demersal fisheries
1301:384:103;38.05;14.35;2019;69.82653976;63.61999893;demersal fisheries
1301:384:103;38.05;14.35;2020;52.17841904;63.61999893;demersal fisheries
1301:384:103;38.05;14.35;2021;53.21965665;63.61999893;demersal fisheries
1301:384:104;38.05;14.45;2018;13.71621314;20.75;demersal fisheries
1301:384:104;38.05;14.45;2019;12.66075841;20.75;demersal fisheries
1301:384:104;38.05;14.45;2020;9.460849125;20.75;demersal fisheries
1301:384:104;38.05;14.45;2021;9.649643498;20.75;demersal fisheries
1301:384:110;38.15;14.05;2018;103.0443939;965.2999878;demersal fisheries
1301:384:110;38.15;14.05;2019;95.11518689;965.2999878;demersal fisheries
1301:384:110;38.15;14.05;2020;71.07555516;965.2999878;demersal fisheries
1301:384:110;38.15;14.05;2021;72.49389137;965.2999878;demersal fisheries
1301:384:112;38.15;14.25;2018;18.57958442;703.25;demersal fisheries
1301:384:112;38.15;14.25;2019;17.14989606;703.25;demersal fisheries
1301:384:112;38.15;14.25;2020;12.81539177;703.25;demersal fisheries
1301:384:112;38.15;14.25;2021;13.07112715;703.25;demersal fisheries
1301:384:113;38.15;14.35;2018;48.37918997;284.9500122;demersal fisheries
1301:384:113;38.15;14.35;2019;44.65643907;284.9500122;demersal fisheries
1301:384:113;38.15;14.35;2020;33.36986765;284.9500122;demersal fisheries
1301:384:113;38.15;14.35;2021;34.0357744;284.9500122;demersal fisheries
1301:384:114;38.15;14.45;2018;105.2133426;536.1500244;demersal fisheries
1301:384:114;38.15;14.45;2019;97.1210542;536.1500244;demersal fisheries
1301:384:114;38.15;14.45;2020;72.58259679;536.1500244;demersal fisheries
1301:384:114;38.15;14.45;2021;74.03034213;536.1500244;demersal fisheries
1301:384:215;38.15;14.55;2018;104.2843171;461.7999878;demersal fisheries
1301:384:215;38.15;14.55;2019;96.25969876;461.7999878;demersal fisheries
1301:384:215;38.15;14.55;2020;71.93080046;461.7999878;demersal fisheries
1301:384:215;38.15;14.55;2021;73.36620337;461.7999878;demersal fisheries
1301:384:216;38.15;14.65;2018;151.4288377;319.1000061;demersal fisheries
1301:384:216;38.15;14.65;2019;139.7764756;319.1000061;demersal fisheries
1301:384:216;38.15;14.65;2020;104.4490467;319.1000061;demersal fisheries
1301:384:216;38.15;14.65;2021;106.533362;319.1000061;demersal fisheries
1301:384:228;38.25;14.85;2018;19.4120376;911.2999878;demersal fisheries
1301:384:228;38.25;14.85;2019;17.91829245;911.2999878;demersal fisheries
1301:384:228;38.25;14.85;2020;13.38958188;911.2999878;demersal fisheries
1301:384:228;38.25;14.85;2021;13.65677542;911.2999878;demersal fisheries
1301:384:239;38.35;14.95;2018;1.01548664;712.2999878;demersal fisheries
1301:384:239;38.35;14.95;2019;1.145537464;712.2999878;demersal fisheries
1301:384:239;38.35;14.95;2020;0.809671345;712.2999878;demersal fisheries
1301:384:239;38.35;14.95;2021;0.945741818;712.2999878;demersal fisheries
1301:384:248;38.45;14.85;2018;0.127845194;747.0999756;demersal fisheries
1301:384:248;38.45;14.85;2019;0.11800758;747.0999756;demersal fisheries
1301:384:248;38.45;14.85;2020;0.088182072;747.0999756;demersal fisheries
1301:384:248;38.45;14.85;2021;0.089941774;747.0999756;demersal fisheries
1301:384:455;38.55;14.55;2018;0.194394747;522.4000244;demersal fisheries
1301:384:455;38.55;14.55;2019;0.179436183;522.4000244;demersal fisheries
1301:384:455;38.55;14.55;2020;0.134085068;522.4000244;demersal fisheries
1301:384:455;38.55;14.55;2021;0.13676078;522.4000244;demersal fisheries
1301:384:459;38.55;14.95;2018;0.084938245;378.75;demersal fisheries
1301:384:459;38.55;14.95;2019;0.078402296;378.75;demersal fisheries
1301:384:459;38.55;14.95;2020;0.058586719;378.75;demersal fisheries
1301:384:459;38.55;14.95;2021;0.059755836;378.75;demersal fisheries
1301:384:468;38.65;14.85;2018;61.44683685;403.8999939;demersal fisheries
1301:384:468;38.65;14.85;2019;56.71853802;403.8999939;demersal fisheries
1301:384:468;38.65;14.85;2020;42.38336389;403.8999939;demersal fisheries
1301:384:468;38.65;14.85;2021;43.22913794;403.8999939;demersal fisheries
1301:394:113;39.15;14.35;2018;2.408626805;939;demersal fisheries
1301:394:113;39.15;14.35;2019;2.223284354;939;demersal fisheries
1301:394:113;39.15;14.35;2020;1.661366339;939;demersal fisheries
1301:394:113;39.15;14.35;2021;1.694519453;939;demersal fisheries
1301:394:487;39.85;14.75;2018;11.06824145;871.6199951;demersal fisheries
1301:394:487;39.85;14.75;2019;10.21654662;871.6199951;demersal fisheries
1301:394:487;39.85;14.75;2020;7.634393063;871.6199951;demersal fisheries
1301:394:487;39.85;14.75;2021;7.786739901;871.6199951;demersal fisheries
1301:394:495;39.95;14.55;2018;4.591919158;883.2000122;demersal fisheries
1301:394:495;39.95;14.55;2019;4.238573614;883.2000122;demersal fisheries
1301:394:495;39.95;14.55;2020;3.167306742;883.2000122;demersal fisheries
1301:394:495;39.95;14.55;2021;3.230511396;883.2000122;demersal fisheries
1301:394:497;39.95;14.75;2018;3.182119416;855.9699707;demersal fisheries
1301:394:497;39.95;14.75;2019;2.937257154;855.9699707;demersal fisheries
1301:394:497;39.95;14.75;2020;2.194888006;855.9699707;demersal fisheries
1301:394:497;39.95;14.75;2021;2.238687722;855.9699707;demersal fisheries
1301:394:498;39.95;14.85;2018;68.6756361;463.1499939;demersal fisheries
1301:394:498;39.95;14.85;2019;63.39108532;463.1499939;demersal fisheries
1301:394:498;39.95;14.85;2020;47.3694762;463.1499939;demersal fisheries
1301:394:498;39.95;14.85;2021;48.31474976;463.1499939;demersal fisheries
1301:394:499;39.95;14.95;2018;48.42180503;683;demersal fisheries
1301:394:499;39.95;14.95;2019;44.69577493;683;demersal fisheries
1301:394:499;39.95;14.95;2020;33.39926168;683;demersal fisheries
1301:394:499;39.95;14.95;2021;34.06575499;683;demersal fisheries
1301:455:100;35.05;15.05;2018;0.338355588;305.4200134;demersal fisheries
1301:455:100;35.05;15.05;2019;0.409113725;305.4200134;demersal fisheries
1301:455:100;35.05;15.05;2020;0.285851303;305.4200134;demersal fisheries
1301:455:100;35.05;15.05;2021;0.350916914;305.4200134;demersal fisheries
1301:455:101;35.05;15.15;2018;0.139745845;374.8699951;demersal fisheries
1301:455:101;35.05;15.15;2019;0.158478676;374.8699951;demersal fisheries
1301:455:101;35.05;15.15;2020;0.119110551;374.8699951;demersal fisheries
1301:455:101;35.05;15.15;2021;0.154022624;374.8699951;demersal fisheries
1301:455:103;35.05;15.35;2018;0.332747765;210.9100037;demersal fisheries
1301:455:103;35.05;15.35;2019;0.307143016;210.9100037;demersal fisheries
1301:455:103;35.05;15.35;2020;0.229514981;210.9100037;demersal fisheries
1301:455:103;35.05;15.35;2021;0.234095029;210.9100037;demersal fisheries
1301:455:104;35.05;15.45;2018;2.119758555;300.8299866;demersal fisheries
1301:455:104;35.05;15.45;2019;1.969157441;300.8299866;demersal fisheries
1301:455:104;35.05;15.45;2020;1.468682825;300.8299866;demersal fisheries
1301:455:104;35.05;15.45;2021;1.505198095;300.8299866;demersal fisheries
1301:455:110;35.15;15.05;2018;3.135143328;560.3599854;demersal fisheries
1301:455:110;35.15;15.05;2019;2.992926157;560.3599854;demersal fisheries
1301:455:110;35.15;15.05;2020;2.270071873;560.3599854;demersal fisheries
1301:455:110;35.15;15.05;2021;2.491747786;560.3599854;demersal fisheries
1301:455:111;35.15;15.15;2018;0.09425482;538.6799927;demersal fisheries
1301:455:111;35.15;15.15;2019;0.092509361;538.6799927;demersal fisheries
1301:455:111;35.15;15.15;2020;0.074356581;538.6799927;demersal fisheries
1301:455:111;35.15;15.15;2021;0.092858453;538.6799927;demersal fisheries
1301:455:112;35.15;15.25;2018;0.05077337;544.5900269;demersal fisheries
1301:455:112;35.15;15.25;2019;0.049833123;544.5900269;demersal fisheries
1301:455:112;35.15;15.25;2020;0.040054548;544.5900269;demersal fisheries
1301:455:112;35.15;15.25;2021;0.050021172;544.5900269;demersal fisheries
1301:455:113;35.15;15.35;2018;0.969406087;491.3500061;demersal fisheries
1301:455:113;35.15;15.35;2019;0.897935384;491.3500061;demersal fisheries
1301:455:113;35.15;15.35;2020;0.673955294;491.3500061;demersal fisheries
1301:455:113;35.15;15.35;2021;0.697059241;491.3500061;demersal fisheries
1301:455:114;35.15;15.45;2018;20.91038613;542.2299805;demersal fisheries
1301:455:114;35.15;15.45;2019;29.84872333;542.2299805;demersal fisheries
1301:455:114;35.15;15.45;2020;12.59859401;542.2299805;demersal fisheries
1301:455:114;35.15;15.45;2021;11.58004582;542.2299805;demersal fisheries
1301:455:120;35.25;15.05;2018;1.023852769;133.6600037;demersal fisheries
1301:455:120;35.25;15.05;2019;0.962016143;133.6600037;demersal fisheries
1301:455:120;35.25;15.05;2020;0.734963189;133.6600037;demersal fisheries
1301:455:120;35.25;15.05;2021;0.802000392;133.6600037;demersal fisheries
1301:455:121;35.25;15.15;2018;0.036999743;381.9899902;demersal fisheries
1301:455:121;35.25;15.15;2019;0.036314563;381.9899902;demersal fisheries
1301:455:121;35.25;15.15;2020;0.029188686;381.9899902;demersal fisheries
1301:455:121;35.25;15.15;2021;0.036451599;381.9899902;demersal fisheries
1301:455:122;35.25;15.25;2018;0.914180702;399.730011;demersal fisheries
1301:455:122;35.25;15.25;2019;0.843835022;399.730011;demersal fisheries
1301:455:122;35.25;15.25;2020;0.630562212;399.730011;demersal fisheries
1301:455:122;35.25;15.25;2021;0.643145289;399.730011;demersal fisheries
1301:455:123;35.25;15.35;2018;0.576179025;405.2099915;demersal fisheries
1301:455:123;35.25;15.35;2019;0.531842379;405.2099915;demersal fisheries
1301:455:123;35.25;15.35;2020;0.39742331;405.2099915;demersal fisheries
1301:455:123;35.25;15.35;2021;0.405354023;405.2099915;demersal fisheries
1301:455:124;35.25;15.45;2018;4.014351938;402.7799988;demersal fisheries
1301:455:124;35.25;15.45;2019;5.637987907;402.7799988;demersal fisheries
1301:455:124;35.25;15.45;2020;2.436546645;402.7799988;demersal fisheries
1301:455:124;35.25;15.45;2021;2.255762757;402.7799988;demersal fisheries
1301:455:130;35.35;15.05;2018;0.381880562;415.230011;demersal fisheries
1301:455:130;35.35;15.05;2019;0.3748087;415.230011;demersal fisheries
1301:455:130;35.35;15.05;2020;0.301261332;415.230011;demersal fisheries
1301:455:130;35.35;15.05;2021;0.376223072;415.230011;demersal fisheries
1301:455:131;35.35;15.15;2018;0.960764671;332.2200012;demersal fisheries
1301:455:131;35.35;15.15;2019;0.916059868;332.2200012;demersal fisheries
1301:455:131;35.35;15.15;2020;0.712276959;332.2200012;demersal fisheries
1301:455:131;35.35;15.15;2021;0.816798563;332.2200012;demersal fisheries
1301:455:132;35.35;15.25;2018;1.793335323;340.8599854;demersal fisheries
1301:455:132;35.35;15.25;2019;1.655339199;340.8599854;demersal fisheries
1301:455:132;35.35;15.25;2020;1.236964952;340.8599854;demersal fisheries
1301:455:132;35.35;15.25;2021;1.261648997;340.8599854;demersal fisheries
1301:455:134;35.35;15.45;2018;0.125218238;315.5299988;demersal fisheries
1301:455:134;35.35;15.45;2019;0.115582766;315.5299988;demersal fisheries
1301:455:134;35.35;15.45;2020;0.086370111;315.5299988;demersal fisheries
1301:455:134;35.35;15.45;2021;0.088093656;315.5299988;demersal fisheries
1301:455:140;35.45;15.05;2018;0.447735594;173.2700043;demersal fisheries
1301:455:140;35.45;15.05;2019;0.447801467;173.2700043;demersal fisheries
1301:455:140;35.45;15.05;2020;0.326939719;173.2700043;demersal fisheries
1301:455:140;35.45;15.05;2021;0.353345893;173.2700043;demersal fisheries
1301:455:141;35.45;15.15;2018;0.53064512;138.0099945;demersal fisheries
1301:455:141;35.45;15.15;2019;0.489812283;138.0099945;demersal fisheries
1301:455:141;35.45;15.15;2020;0.366015997;138.0099945;demersal fisheries
1301:455:141;35.45;15.15;2021;0.373319967;138.0099945;demersal fisheries
1301:455:142;35.45;15.25;2018;0.102451286;319.75;demersal fisheries
1301:455:142;35.45;15.25;2019;0.094567718;319.75;demersal fisheries
1301:455:142;35.45;15.25;2020;0.070666455;319.75;demersal fisheries
1301:455:142;35.45;15.25;2021;0.072076627;319.75;demersal fisheries
1301:455:144;35.45;15.45;2018;0.13485041;434.7999878;demersal fisheries
1301:455:144;35.45;15.45;2019;0.124473748;434.7999878;demersal fisheries
1301:455:144;35.45;15.45;2020;0.093013966;434.7999878;demersal fisheries
1301:455:144;35.45;15.45;2021;0.094870091;434.7999878;demersal fisheries
1301:455:205;35.05;15.55;2018;0.866895493;313.4400024;demersal fisheries
1301:455:205;35.05;15.55;2019;0.800188383;313.4400024;demersal fisheries
1301:455:205;35.05;15.55;2020;0.597946925;313.4400024;demersal fisheries
1301:455:205;35.05;15.55;2021;0.609879154;313.4400024;demersal fisheries
1301:455:207;35.05;15.75;2018;41.34016896;326.5499878;demersal fisheries
1301:455:207;35.05;15.75;2019;59.61483486;326.5499878;demersal fisheries
1301:455:207;35.05;15.75;2020;24.78841226;326.5499878;demersal fisheries
1301:455:207;35.05;15.75;2021;22.67422633;326.5499878;demersal fisheries
1301:455:208;35.05;15.85;2018;6.437195167;481.8500061;demersal fisheries
1301:455:208;35.05;15.85;2019;9.282795317;481.8500061;demersal fisheries
1301:455:208;35.05;15.85;2020;3.859874103;481.8500061;demersal fisheries
1301:455:208;35.05;15.85;2021;3.530668205;481.8500061;demersal fisheries
1301:455:209;35.05;15.95;2018;25.0381812;600.5200195;demersal fisheries
1301:455:209;35.05;15.95;2019;36.10645711;600.5200195;demersal fisheries
1301:455:209;35.05;15.95;2020;15.01340642;600.5200195;demersal fisheries
1301:455:209;35.05;15.95;2021;13.73292373;600.5200195;demersal fisheries
1301:455:215;35.15;15.55;2018;32.30148482;403.1400146;demersal fisheries
1301:455:215;35.15;15.55;2019;46.35265982;403.1400146;demersal fisheries
1301:455:215;35.15;15.55;2020;19.41871621;403.1400146;demersal fisheries
